1597,8.42E+17, Tue Mar 14 04:04:55 +0000 2017,1.49E+12, @dubradave @chrislhayes does vrx make oxycontin i dont think so. but would like to know who does,  oxycontin,25739434, mcelarier, journalist writing on money  power for nymag  fortune  ii   slate you can now find my latest work at   email m.celarier@gmail.com,0,0,1261, New York, None
1701,8.42E+17, Tue Mar 14 15:36:37 +0000 2017,1.49E+12, better than pot lol. my oxycontin prescription never got filled all our rite aids were out. 911 recommended this f ,  oxycontin,29406691, DekonteCass, 47 year young  bible college grad  africanewarkloving  homeschooling mother of 56  radically saved christian  diehard community activist. more ask ,0,0,376, Newark: NJ, None
1738,8.42E+17, Tue Mar 14 17:22:14 +0000 2017,1.49E+12, everett sues drugmaker for letting oxycontin flood black market  ,  oxycontin,12763982, TriCityHerald, voice of the midcolumbia. tips and feedback 5095821502 or email news@tricityherald.com. upload your photos to ,0,0,1129, Tri-Cities: Wash., None
1798,8.42E+17, Tue Mar 14 20:45:04 +0000 2017,1.49E+12, spike in painkiller deaths amp street crimes  city of everett  wa sues oxycontin producer bigpharma opioidepidemic ,  oxycontin,31260535, TheSkannerNews, serving the african and african american community in the pacific northwest,0,0,2618, Pacific Northwest: the World, None
1925,8.42E+17, Wed Mar 15 02:59:39 +0000 2017,1.49E+12, everett wa sues purdue pharma over oxycontin.    ,  oxycontin,26237787, sweetgreatmom, i am a retired it professional  a mother to a married daughter 44  grandmother to 2 men  26 and 19.  i like pinochle  cooking  dancing  tv  and dogs.,0,0,2057, Philadelphia: PA, None
51,8.42E+17, Wed Mar 15 18:24:27 +0000 2017,1.49E+12, @ivankatrump  other countries dont give out  prescriptions for oxycontin. purdue pharma which was in trouble until they came up with oxy.,  oxycontin,1343229038, lisaorr914, free your mind and your ass will follow  i am the face of an immigrant.,0,0,1016, southern-shore of Lake Erie, None
276,8.42E+17, Thu Mar 16 02:22:43 +0000 2017,1.49E+12, how long before all red state citizens die of oxycontin overdoses can we wait it out,  oxycontin,270784188, hugh_gilmore, i play bass for lots of different people. @berkleecollege alum  @cheesesociety ccp. i love jazz  wine  and electrons.,0,0,821, Chicago: IL, None
662,8.43E+17, Fri Mar 17 00:53:59 +0000 2017,1.49E+12, @jemelehill it is legal  its just called oxycontin and vicodin,  oxycontin,792448442, gangstabilly, still aware of everything life carries on without,0,0,514, El Paso: TX, None
991,8.43E+17, Fri Mar 17 19:53:17 +0000 2017,1.49E+12, @clivesimpkins @atulgawande @psychoboblogy technically oxycontin has a slower release mek over 8 hours percocet delivers all at once,  oxycontin,61305785, Delta33_1976, conservative veteran picture is my son matt  usmc i was us army  have 2 sons that were usmc national pain foundation  advocate  cyber investigationsresearch,0,0,383, CranberryTownship PA, None
1106,8.43E+17, Sat Mar 18 02:23:02 +0000 2017,1.49E+12, city files landmark lawsuit against the makers of oxycontin   ,  oxycontin,8.09E+17, kevintutty2, born in smethwick england living in canada lover of weed peace and good times,0,0,723, Hamilton: Ontario, None
1518,8.43E+17, Sun Mar 19 16:27:10 +0000 2017,1.49E+12, @bonniesue05060 @lesliemarshall nothing to see here. move on. if you are in appalachia  have some oxycontin paid for by my supporters. sucka,  oxycontin,17348589, HabibHaddad, it doesnt make you a bad person. faith  kim  family and friends. unrepentant seamhead. wvu 4ever orioles and bennington rts are not endorsements.,0,0,837, Planet Earth, None
1781,8.44E+17, Mon Mar 20 14:37:25 +0000 2017,1.49E+12, he can always help drumpf and go back home to kentucky and deal oxycontin to drumpf voters ,  oxycontin,2587888290, ccollinshockey, none,0,0,628, develop hockey: China. , None
2158,8.44E+17, Tue Mar 21 16:20:18 +0000 2017,1.49E+12,  walgreens on calumet  valpo also robbed the pharmacy of oxycontin. police searching for suspects,  oxycontin,614384483, sherrie_gill, cpht  pharmacy  health consultant and author on ,0,0,27, hobart, None
2230,8.44E+17, Tue Mar 21 22:28:05 +0000 2017,1.49E+12, til the nazis were often given methamphetamine before battle and hitler loved oxycontin. @vicenews,  oxycontin,34168545, kclallen, musician  singersongwriter  producer  and radio personality,0,0,292, Winter Park: Fl, None
2270,8.44E+17, Wed Mar 22 00:58:29 +0000 2017,1.49E+12, @scottlincicome if he follows mckinleys policies  maybe other nations can no longer ban oxycontin.,  oxycontin,27036575, phreehold1, none,0,0,88, None, None
80,8.45E+17, Wed Mar 22 22:39:58 +0000 2017,1.49E+12, is uncontrollably crying a side effect of oxycontin im asking for a friend....,  oxycontin,38852625, m_DeGennaro, those who choose profits over the environment drew the pontiffs ire,0,0,333, None, None
286,8.45E+17, Thu Mar 23 14:59:53 +0000 2017,1.49E+12, @ezraklein americahas always said no. oxycotten oxycontin wood s man ..guantanamao too dangerous to take on haj um ,  oxycontin,94607597, FairWitness1, change your  change your email use multiple accounts let twitter cue home random sample cue tweets responses open new twitter tab make scrn grabs,0,0,2685, None, None
329,8.45E+17, Thu Mar 23 17:25:14 +0000 2017,1.49E+12, or they become addicted like in the case of oxycontin with many americans and they will then pay anything for the drug,  oxycontin,270730396, psudo1, jedi grand master,0,0,31, Eagle Rock: Los Angeles, None
361,8.45E+17, Thu Mar 23 19:22:45 +0000 2017,1.49E+12, my prof just told the class he is addicted to oxycontin. this semester now makes sense.,  oxycontin,256689128, dedney10, young and dumb ,0,0,534, None, None
848,8.45E+17, Sat Mar 25 01:22:30 +0000 2017,1.49E+12, @anncoulter when i see your tweets  i think of oxycontin ..,  oxycontin,26746887, msubulldawg2006, im willie conwills first grandchild  i love my wife i love politics.. and our little cabin on the lake..,0,0,518, iPhone: 34.275482:-88.548523, None
938,8.46E+17, Sat Mar 25 12:13:26 +0000 2017,1.49E+12, @dukecambridgeuk @fbi @princecharlesh6 @eu @icctthehague @kremlinrussiae the men who stole my purse last night took some of my oxycontin.,  oxycontin,8.44E+17, Ba_Suh1, ft. lauderdale fl airportwaiting 4 refunda plane ticket refunddirect depositwhatever posts 1st. tired. workingfinal intelligence research paper due now.,0,0,103, Dania Beach: FL, None
1093,8.46E+17, Sun Mar 26 00:30:40 +0000 2017,1.49E+12, @dukecambridgeuk @fbi @princecharlesh6 @eu @icctthehague @kremlinrussiae non stop rainwettook oxycontinstill e ,  oxycontin,8.44E+17, Ba_Suh1, ft. lauderdale fl airportwaiting 4 refunda plane ticket refunddirect depositwhatever posts 1st. tired. workingfinal intelligence research paper due now.,0,0,103, Dania Beach: FL, {'coordinates': [26.102462: -80.1426692]: 'type': 'Point'}
1099,8.46E+17, Sun Mar 26 01:03:52 +0000 2017,1.49E+12, @dukecambridgeuk @fbi @princecharlesh6 @eu @icctthehague @kremlinrussiae took another oxycontin 4increase painwarming upmore comfortable,  oxycontin,8.44E+17, Ba_Suh1, ft. lauderdale fl airportwaiting 4 refunda plane ticket refunddirect depositwhatever posts 1st. tired. workingfinal intelligence research paper due now.,0,0,103, Dania Beach: FL, None
1240,8.46E+17, Sun Mar 26 16:21:03 +0000 2017,1.49E+12, woke up turns out i was high on oxycontin last night and i sent every girl in my phone my little dick was made to love uwu ,  oxycontin,344864021, YaDingoid, afraid of being touched both physically and emotionally,0,0,244, new yawk, None
1462,8.46E+17, Mon Mar 27 04:02:28 +0000 2017,1.49E+12, month or so ago someone tried stealing a couple thousand oxycontin i walked by those boxes. oh yeah caught. dumb thieves.,  oxycontin,512834546, sidthirteen, amazing what the russians can do with a potato....,0,0,321, Illinois, {'coordinates': [42.25225225: -88.99569418]: 'type': 'Point'}
2231,8.47E+17, Wed Mar 29 03:09:34 +0000 2017,1.49E+12, how is corruption not absurdly obvious to everyone when cookie dough isnt fda approved but oxycontin is commonly prescribed,  oxycontin,1637413218, FLMNGOkeegs, lover of creation,0,0,337, Las Vegas, None
2544,8.47E+17, Wed Mar 29 19:02:11 +0000 2017,1.49E+12, im eating shrooms  poppin oxycontin  kissing on this lean straight straight got me noddin.,  oxycontin,426406272, TweetIsBad, la dolce vita,0,0,633, Balifornia, None
2671,8.47E+17, Wed Mar 29 22:38:57 +0000 2017,1.49E+12, yes. i was on an oxycontin. ,  oxycontin,253112908, seilogafrost, wa | samoan | vintora ,0,0,659, LEFTCOASTIN' , None
2676,8.47E+17, Wed Mar 29 22:48:13 +0000 2017,1.49E+12, @cbsnews re 5 day limit on oxycontin  ppl are freaking out about pain meds but some ppl need pain medication limits will hurt them.,  oxycontin,732971256, arkreader,  liberal democratic socialist equal rights for all. singlepayer union lgbtq theresistance grabyourwallet arpx arleg impeach orangething ,0,0,4342, #TheResistance, None
2690,8.47E+17, Wed Mar 29 23:13:21 +0000 2017,1.49E+12, @myinfodennis8 @rolandscahill @realdonaldtrump theyre not bringing oxycontin  and percocet over the border with th ,  oxycontin,378962573, pepeB0LIVAR,     cubs fan. bad hombre.,0,0,440, Chicago: IL, None
3009,8.47E+17, Thu Mar 30 13:04:34 +0000 2017,1.49E+12, sackler family known for supporting arts but connection with purdue pharma and oxycontin marketing less wellknown  ,  oxycontin,299901270, Pharmed_Out, gumc project that advances evidencebased prescribing and educates about   pharmaceutical marketing techniques. tweets do not reflect official views of gumc.,0,0,1010, Georgetown Univ Medical Center, None
3173,8.48E+17, Thu Mar 30 18:45:15 +0000 2017,1.49E+12, my mouth still hurts from getting my teeth out but i dont like the way oxycontin makes me feel im just going to suck it up,  oxycontin,3647253136, _Gladyssx, @bigbricks   is my errthang,0,0,308, Centreville: VA, None
3207,8.48E+17, Thu Mar 30 20:15:13 +0000 2017,1.49E+12, lil wyte oxycontin  @ minglewood hall ,  oxycontin,197278601, Jamel_Montalban, im most definite  not think so. noexcuses addnoe,0,0,1970,  Memphis: TN, {'coordinates': [35.1381192: -90.0094706]: 'type': 'Point'}
3255,8.48E+17, Thu Mar 30 21:53:07 +0000 2017,1.49E+12, @wrongnowshutup2 now if we could end prohibition there could be quite the market for grape adderall or watermelon oxycontin.,  oxycontin,2267598355, dempstermd, son  brother  father  uncle  shaggyvelma lovechild  all around man about town. southerner out west.,0,0,1385, St. George: Utah, None
3349,8.48E+17, Fri Mar 31 02:07:37 +0000 2017,1.49E+12, to say this is irresponsible would be massive understatement.fda approves oxycontin for kids 11 to 16  via @usatoday,  oxycontin,3000132570, vapordoug, cofounder vvv industries @boilermakervape  @chewycloudz fighting for vapor industry and harm reduction.,0,0,557, Torrance: CA, None
3375,8.48E+17, Fri Mar 31 03:12:57 +0000 2017,1.49E+12, the @fda just approved this 4 kids. you want a description of hell oxycontins 12hour problem investigatingoxy ,  oxycontin,3000132570, vapordoug, cofounder vvv industries @boilermakervape  @chewycloudz fighting for vapor industry and harm reduction.,0,0,558, Torrance: CA, None
3460,8.48E+17, Fri Mar 31 11:55:16 +0000 2017,1.49E+12, we take a live look into oxycontin twitter ,  oxycontin,4701442074, _TheWhiteODB, thank god for me.,0,0,672, New New York, None
3480,8.48E+17, Fri Mar 31 13:11:20 +0000 2017,1.49E+12, heard youve been pushing oxycontin,  oxycontin,564186998, dlbhamm_5,51116,0,0,607, City of Townsville , None
3521,8.48E+17, Fri Mar 31 15:21:27 +0000 2017,1.49E+12, @slate donald trumps speeches make them feel good  kevin williamson wrote in national review. so does oxycontin.,  oxycontin,545235240, DanMarschkaLNP, constantly composing what i see. husband  grandfather  motorcycle enthusiast  and lnp media group staff photographer,0,0,626, Lancaster: PA, None
3559,8.48E+17, Fri Mar 31 16:38:46 +0000 2017,1.49E+12, oxy oh the pain i think long holders need to oxycontin,  oxycontin,3082425254, SpyjodyBolen, none,0,0,83, None, None
3602,8.48E+17, Fri Mar 31 18:48:53 +0000 2017,1.49E+12, donald trump is the oxycontin of the people. @realdonaldtrump potus potus45,  oxycontin,47364865, kargoyle, actor  director  producer  writer.,0,0,279, None, None
3603,8.48E+17, Fri Mar 31 18:49:16 +0000 2017,1.49E+12, donald trumps speeches make them feel good  kevin williamson wrote in national review. so does oxycontin. ,  oxycontin,16685207, dennisbmurphy, mountainbiker  cyclist  runner. hiking  camping and canoeing.  enjoy travel  love reading history. congressional candidate in 2016.,0,0,3327, Michigan, None
3606,8.48E+17, Fri Mar 31 18:55:40 +0000 2017,1.49E+12, trumps chumps  trump makes them feel good...so does oxycontin.,  oxycontin,553159362, bawteach, liberal. nerd. animal lover. teacher. ncsu 86 ed tech. juniornation all blue. the sky is the limit. theresistance,0,0,4485, Cramerton: NC, None
3798,8.48E+17, Sat Apr 01 05:17:13 +0000 2017,1.49E+12, that od wasnt her fault  who puts oxycontin in a xanax bottle  archer,  oxycontin,257381376, KingZeke96, sometimes all you can do is prepare for the next obstacle by going to the gym,0,0,261, North Bend: WA, None
3871,8.48E+17, Sat Apr 01 15:21:49 +0000 2017,1.49E+12, donald trumps speeches make them feel good  kevin williamson wrote in national review. so does oxycontin. trumps chumps. sad,  oxycontin,1263091, susieQ, marketing communications and brand strategy. more @  all opinions expressed are my own.,0,0,1468, Portland: OR, None
3937,8.48E+17, Sat Apr 01 19:28:36 +0000 2017,1.49E+12, 94 oxycontin introduced. 2000 policy effecting healthcare accreditation  pain 5th vital sign wpenalties for ina ,  oxycontin,7.97E+17, daBookdragon, i resist bc 20 years nursing 19912014 taught me fear  pain  grief  death  joy  relief  love and birth are totally without prejudice. as we should all be.,0,0,86, Georgia: USA, None
3945,8.48E+17, Sat Apr 01 20:10:44 +0000 2017,1.49E+12, @saintrph if only i could get a doctor whod prescribe me some adderall to go with the oxycontin.,  oxycontin,2267598355, dempstermd, son  brother  father  uncle  shaggyvelma lovechild  all around man about town. southerner out west.,0,0,1393, St. George: Utah, None
4050,8.48E+17, Sun Apr 02 03:23:34 +0000 2017,1.49E+12, @reneestaysready wya with it tonight sis  thanks for getting my oxycontin ,  oxycontin,446070869, Dan_Glorious, changing the world one moscow mule and bucket hat at a time,0,0,407, Chicago , None
4177,8.49E+17, Sun Apr 02 17:33:26 +0000 2017,1.49E+12, @rubenbl94368998 @biannagolodryga @senjohnmccain @davidaxelrod how is the wall going to address the oxycontin epide ,  oxycontin,16497828, janelynne, the noblest are the most stable,0,0,151, philadelphia, None
4185,8.49E+17, Sun Apr 02 17:49:50 +0000 2017,1.49E+12, fyi if i dont respond to anyone until wednesday let it be known hitlers had no underlying mental health problems but loved oxycontin givi,  oxycontin,856974800, Lljnnl19, one love  mudd love.  phs 14 riv 18 teamsubie,0,0,287, United States, None
4191,8.49E+17, Sun Apr 02 18:17:04 +0000 2017,1.49E+12, @gigirules7 yes  but oxycontin will never be banned  like laudanum was decades ago,  oxycontin,24762949, Jankowski60, all doors are open to the believer. patti smith.  admirer of natural  built environments,0,0,2530, Chicago & SW Michigan, None
4236,8.49E+17, Sun Apr 02 21:41:53 +0000 2017,1.49E+12, @louisemensch as a lawyer he defended oxycontin as nonaddictive. so there is that.,  oxycontin,305697207, Not_Fade__Away, life saving tamales spoken here,0,0,204, Gnu Mexico: USA, None
4387,8.49E+17, Mon Apr 03 11:02:26 +0000 2017,1.49E+12, pressgainey satisf surveys started in mid90s  oxycontin launch  pain as 5th vital sign was the toxic fuel for ,  oxycontin,2533814352, RxProfessor, the overuse of pain medication is devastating to everyone involved. i am making a difference through education  action and leadership.,0,0,234, Atlanta: GA, None
81,8.49E+17, Mon Apr 03 19:29:54 +0000 2017,1.49E+12, holy cow i knew it was big but thats crazy. see the oxycontin express by vanguard. great story opioidcrisis ,  oxycontin,2655586238, DrBobL, family medicine  addiction medicine physycian and assistant professor at the university of minnesota department of family medicine and community health.,0,0,139, minneapolis, None
254,8.49E+17, Tue Apr 04 06:51:43 +0000 2017,1.49E+12, @jakebmxer  just in case you forgot .... oxycontin is vi times stronger than codeine,  oxycontin,887670092, Christina_8686, none,0,0,359, None, None
424,8.49E+17, Tue Apr 04 22:57:35 +0000 2017,1.49E+12, @anncoulter in florida  disability payments does not guarentee  for free oxycontin....unless a person is in 247 pa ,  oxycontin,8.43E+17, 4pHUkQXeIjBBt7w, i live to hunt  and i hunt to live.  i prep to provide  god provides to prep.,0,0,30, Florida: USA, None
581,8.50E+17, Wed Apr 05 10:53:14 +0000 2017,1.49E+12, @theevirtuoso im actually taking 60mg of straight oxycontin and some percocet lol,  oxycontin,325967587, Hvnter_,  yohvnter 20,0,0,395, Lemoore: CA, None
613,8.50E+17, Wed Apr 05 13:26:22 +0000 2017,1.49E+12, fda approves oxycontin for kids also fda spends years fighting the supplement industry to ban popular ingredients,  oxycontin,284323888, JohnnyKash1, trying to think of something clever to write here,0,0,661, Davie: Florida, None
690,8.50E+17, Wed Apr 05 18:22:23 +0000 2017,1.49E+12, @sindarmomoa someone forgot to take his green monster oxycontin this morning.,  oxycontin,7.09E+17, JaychaseMCU, from jersey. i just want to reach the stars. astrophysicist i make up theories for nasa,0,0,632, New Jersey: USA, None
797,8.50E+17, Wed Apr 05 22:03:27 +0000 2017,1.49E+12, smoking oxycontin out of a gravity bong i made out of shit that i stole from ian mackayes garage,  oxycontin,1011483361, ssshhheeeiiittt, scared,0,0,345, None, None
879,8.50E+17, Thu Apr 06 00:35:30 +0000 2017,1.49E+12, @thehill and  rush  if you stay over  theyll be some oxycontin on your pillow.,  oxycontin,180808097, davidpom2000, writer  cartoonist  actress wrangler,0,0,2657, New York, None
1040,8.50E+17, Thu Apr 06 15:43:40 +0000 2017,1.49E+12, ill just call it oxycontin,  oxycontin,542228188, TwerkinBocephus, t.,0,0,235, None, None
212,8.27E+17, Fri Feb 03 05:55:20 +0000 2017,1.49E+12, last tweet was brought to you by the makers of zoloft and oxycontin ,  oxycontin,14377461, seung, cant run for office heres why,0,0,659, None, None
136,8.28E+17, Sat Feb 04 01:33:40 +0000 2017,1.49E+12, @darlovesamerica easy on the hippy dope smokers. these are not the kids of stoners. mom and dads oxycontin maybe. big pharma loves these da,  oxycontin,784769190, GWeinhaus, christian  husband  dad  grandpa  friend  junkyard dog. rock and roller  lover and founder of metal that matters. trump supporter and hater of politics.,0,0,1086, Pevely: MO USA, None
344,8.28E+17, Sat Feb 04 19:30:14 +0000 2017,1.49E+12, @dearauntcrabby in kentucky  i think that would be the oxycontin. ,  oxycontin,23715067, ImYerHucklebery, nursing those in need where they are  in northwest montanas glacier country.  theresistance,0,0,727, None, None
373,8.28E+17, Sat Feb 04 22:05:35 +0000 2017,1.49E+12, @bigsammon a powerful pill they call oxycontin,  oxycontin,316930510, Dsmitherzz, artist for presidential productions d smith @xxpresidential ,0,0,761, South Dakota: USA, None
410,8.28E+17, Sun Feb 05 00:52:34 +0000 2017,1.49E+12, ecstasy and oxycontin as well ,  oxycontin,7.40E+17, xotwod_21, im just too distracted with the life im tryna paint sc escobarpablo98  wahs xo till the death,0,0,619, Aurora: IL, None
683,8.28E+17, Sun Feb 05 23:24:43 +0000 2017,1.49E+12, seen oxycontin wreck lives more than anything completely change personality,  oxycontin,823483596, brad_moffatt, ig @bradmoff raptors mapleleafs,0,0,3338, Toronto Ontario Eastside 905, None
946,8.29E+17, Tue Feb 07 02:11:17 +0000 2017,1.49E+12, @browningmachine although i know what otc oxycontin and adderall could lead to  it should still be so as far as im concerned.,  oxycontin,2267598355, dempstermd, son  brother  father  uncle  shaggyvelma lovechild  all around man about town. southerner out west.,0,0,1338, St. George: Utah, None
976,8.29E+17, Tue Feb 07 03:42:57 +0000 2017,1.49E+12, @billmaher bill as requested  i will lend you an oxycontin  but only if you promise to give it back when you are done using it,  oxycontin,4858735293, Tomasit82948014, none,0,0,20, None, None
981,8.29E+17, Tue Feb 07 03:52:35 +0000 2017,1.49E+12, not enough oxycontin in the world to numb that pain. ,  oxycontin,74309606, sjkz, love my family  friends  college football  snow skiing. conservative to the core. always happy  never content. texas am 93.,0,0,479, Sugar Land: Texas, None
1116,8.29E+17, Tue Feb 07 16:23:40 +0000 2017,1.49E+12, just thought i watched a new timely  buffy special where b passed the torch to a mexican slayer. fucking oxycontin even at 5mg. crying,  oxycontin,301596621, Drubskin, homo  erotic. over 28 years of unapologetic pervy pleasure through fineart prints  books  greeting cards  comics  other items.,0,0,310, San Diego: CA, None
0,8.29E+17, Tue Feb 07 17:07:57 +0000 2017,1.49E+12, the metereologist on good day la should be tested for oxycontin.,  oxycontin,30588780, RyanDanielst, ignorer of women who crave attention. . . my tweets are not to be taken seriously  and if you do take them seriously . . . well  just go away.,0,0,416, Burbank: CA, None
41,8.29E+17, Tue Feb 07 19:44:34 +0000 2017,1.49E+12, these oxycontins ,  oxycontin,2150699060, Lia_V_Arr, gallerists|model|dancer|brand ambassador|hostess|ect.,0,0,126, None, None
54,8.29E+17, Tue Feb 07 20:38:19 +0000 2017,1.49E+12, @bloodymau5 well the market is mainly angstfilled teenagers with an oxycontin addiction so they wont have the money to...,  oxycontin,1542161100, DreadSyndrome, vocalist for @thebeforeband ,0,0,176, None, None
98,8.29E+17, Tue Feb 07 23:08:31 +0000 2017,1.49E+12, lady picking up her script at cvs. jacked up on something oh  you want your oxycontin two days early nailed it.,  oxycontin,3239557449, hippienpearls, id rather have flowers in my hair than diamonds around my neck...,0,0,152, Charleston: SC, None
120,8.29E+17, Wed Feb 08 00:00:46 +0000 2017,1.49E+12, the amount of money i have spent on oxycontin is crazy,  oxycontin,2589055892, Pham_tastic4, chad or chadwin,0,0,113, None, None
168,8.29E+17, Wed Feb 08 01:25:08 +0000 2017,1.49E+12, as cops throw people in cages for weed  the makers of deadly oxycontin join the ruling class ,  oxycontin,28248387, LLwaverider, go blue  sportshandicapping  surfing,0,0,614, Maryland: USA, None
223,8.29E+17, Wed Feb 08 04:24:46 +0000 2017,1.49E+12, i spit tea across the room when i watched this. funny amp sad. very true here in east texas. same way oxycontin added ,  oxycontin,8.07E+17, lisajohead, 37  married 19 years  2 children and own small business. i joined to gain and share insight into this beautiful mess we call life. goal social media reporting,0,0,512, Forney: TX, None
466,8.29E+17, Wed Feb 08 20:58:12 +0000 2017,1.49E+12, drug tip if you cant get your hands on oxycontin  try a generic brand.  the high is just as good. itsmy2cents,  oxycontin,141306901, RTunes68, writer  musician  artist  and one of the most successful actresses of mainstream erotica.,0,0,143, Washington: DC, None
510,8.29E+17, Thu Feb 09 00:04:25 +0000 2017,1.49E+12, what did you learn today one pill of oxycontin sells for 400 in alaska. drugsinc favshow,  oxycontin,2194692810, msanders0091, take your time  dont live too fast. troubles will come and they will pass.,0,0,711, None, None
684,8.30E+17, Thu Feb 09 12:47:02 +0000 2017,1.49E+12, i had one two month experience being on prescribed oxycontin. it left me wondering why in the hell anyone would steal to take it.  @cspanwj,  oxycontin,1095170875, Sandy_Beach74, comfort the insane... hug a liberal.,0,0,27, Wisconsin, None
