4,8.27E+17, Tue Jan 31 22:17:49 +0000 2017,1.49E+12, shameful...... kaleo hikes price of opioid overdose antidote evzio from 690 to 4 500 via @forbes ,  opioid,27812851, erinbrown28, 46 year old husband and father. er rn. bsnmsn student at stevenson university. trying to be a runner and cyclist. politically independent  in the middle.,0,0,557, Joppa: Maryland, None
24,8.27E+17, Wed Feb 01 03:01:51 +0000 2017,1.49E+12, if opioid induced constipation is a real thing. my new years resolution to become addicted to pain meds is at a fullstop movantik oicampme,  opioid,14254065, Hillenblog, regular family kind of guyalmost  husband  grandfather  jesus follower. socialmedia enthusiast. empty nester  general instigator. loft living downtownsgf,0,0,2017, Spfld: MO & everywhere, None
42,8.27E+17, Wed Feb 01 03:30:01 +0000 2017,1.49E+12, lets talk about possible solutions to the opioid overdose crisis in b.c. cbcfentanylfix ,  opioid,1115537534, FarrahMerali, here  there and everywhere as the early morning reporter for @cbcnewsbc. tweets here are my own. have a news tip get me at farrah.merali@cbc.ca,0,0,1122, East Vancouver, None
61,8.27E+17, Wed Feb 01 04:20:31 +0000 2017,1.49E+12, its not a moral question. its life or death. im an opioid user  not a junkie or addict. @salomestudys leeann,  opioid,4894186627, CAPUD2016, canadian association of people who use drugs association canadienne de personnes qui utilisent des drogues  acpud. we didnt start the war  but well end it.,0,0,2796, Across this entire nation, None
66,8.27E+17, Wed Feb 01 04:25:21 +0000 2017,1.49E+12, as opioid deaths rise  pharma firm hikes price of antidote more than sixfold  via @phillyhealthsci,  opioid,17437733, jchyip, agile coach at spotify nyc  exthoughtworks  excruisecontrol,0,0,3078, New York: NY, None
71,8.27E+17, Wed Feb 01 04:39:16 +0000 2017,1.49E+12, @darlenea10101 @anfoooey @thepatriot143 @potus lol....what hahaha the opioids just kick in,  opioid,7.06E+17, BrianPCav, lets see what we can dig up,0,0,158, None, None
75,8.27E+17, Wed Feb 01 04:47:25 +0000 2017,1.49E+12, could rampant opioid abuse be solved with ... more weed ,  opioid,302818574, CultOfAngelique, responsible cannabisuser. mother. very random most times. and totally unconventional,0,0,2187, Stockton: CA, None
105,8.27E+17, Wed Feb 01 07:09:09 +0000 2017,1.49E+12, @judgejeanine please please someone look into what chris christie has been doing he is going to kill so many with his new regs on opioids,  opioid,4851281445, trblmkr4471, none,0,0,48, Norma: NJ, None
117,8.27E+17, Wed Feb 01 08:34:21 +0000 2017,1.49E+12, @imaginaryerika its his base who are addicted to opioids... shoots himself in the foot,  opioid,16138167, dynamoe, i disapprove,0,0,1030, Seattle: WA: late of NYC, None
118,8.27E+17, Wed Feb 01 08:51:17 +0000 2017,1.49E+12, how bout just dont fucking do opioids... mindblowing if you overdose it should cost your life. can you put a a p ,  opioid,274640538, CUTTHROATCHANSE, get it how you live shawty.,0,0,242, None, None
134,8.27E+17, Wed Feb 01 11:16:53 +0000 2017,1.49E+12, hb2217 new standards governing the use and administration of emergency opioid antagonists. ,  opioid,104722941, LegiScanKS, national public service for legislative tracking and data api both free and subscription offerings with advanced monitoring  research  and reporting tools.,0,0,1, Kansas: USA, {'type': 'Point': 'coordinates': [39.04807: -95.67808]}
135,8.27E+17, Wed Feb 01 11:53:56 +0000 2017,1.49E+12, this afternoon  @timwtol at 395 on the opioid crisis  ill have complete analysis of justicegorsuch nomination. listen @1370wspd,  opioid,16637197, scottsands, 36pm radio host @1370wspd | sr vpprogramming @iheartradio @1047wiot @kissfmtoledo @therivertoledo @1037cky @949thebeat @1230wcwa @1370wspd | donatelife,0,0,947, Toledo: OH & Indianapolis: IN, None
136,8.27E+17, Wed Feb 01 11:54:37 +0000 2017,1.49E+12, this afternoon  @timwtol at 305 on the opioid crisis  ill have complete analysis of justicegorsuch nomination. listen @1370wspd,  opioid,16637197, scottsands, 36pm radio host @1370wspd | sr vpprogramming @iheartradio @1047wiot @kissfmtoledo @therivertoledo @1037cky @949thebeat @1230wcwa @1370wspd | donatelife,0,0,947, Toledo: OH & Indianapolis: IN, None
143,8.27E+17, Wed Feb 01 12:47:21 +0000 2017,1.49E+12, morningjoe manchin should go home and take care of big pharmas effects on his people pharma friendly opioid deaths the highest in nation.,  opioid,332888709, LindaWildes, baptist democrat.artistselfpublisher  designer coloring book  former med technician  ihatemedicarefraud  a passionate animal activist progressive opinionated,0,0,3341, Melbourne: Florida, None
147,8.27E+17, Wed Feb 01 15:33:04 +0000 2017,1.49E+12, @eschattner all those doctors that ignore warnings of liver failure so that drugs have to be withdrawn all those docs who over rx opioids,  opioid,44438256, matthewherper, forbes reporter covering science and medicine,0,0,1933, New York, None
148,8.27E+17, Wed Feb 01 15:35:39 +0000 2017,1.49E+12, not exactly the best way to take care of the suburban opioid epidemic. not breathing is non conducive to life but p ,  opioid,3332073706, kevin_cracknell, father husband  i.c.u. nurse,0,0,2241, Pennsylvania: USA, None
175,8.27E+17, Wed Feb 01 17:15:08 +0000 2017,1.49E+12, what events are on your calendar to address the opioid epidemic prevention  schools colleges nonprofit ,  opioid,7.02E+17, speakers4change, we offer inspiring speakers on addiction  recovery  prevention  advocacy topics. please partner with us in 2017 to inspire change. call 6094455121,0,0,1423, East Coast, None
177,8.27E+17, Wed Feb 01 17:16:36 +0000 2017,1.49E+12, @dougducey @bishopolmsted you should have discussed how many lives we can save from opioid death and addiction with legal cannabis.,  opioid,2612695596, MOMFORCEAZ, working to make our world a better place through advocacy and education.                        tweets by director  kathy inman ,0,0,333, United States, None
181,8.27E+17, Wed Feb 01 17:26:42 +0000 2017,1.49E+12, now focused on opioid taskforce work. crisis continues to grow. we must do more. mdpolitics sots2017,  opioid,12343872, SenBillFerg, democrat  state senator for mds 46th. former teacher  balt pub schs. husband  father of 2. maintained by citizens for bill ferguson  scott wil,0,0,2347, 46th District: Baltimore City, None
182,8.27E+17, Wed Feb 01 17:26:57 +0000 2017,1.49E+12, @larryhogan praised @boydkrutherford for helping to end opioid additcton in the state. @washinformer,  opioid,34838518, jabariwill, staff writer @washinformer member of @nabj and its dc chapter  @wabjdc. retweets are not endorsements.,0,0,664, Washington: D.C.: metro area, None
183,8.27E+17, Wed Feb 01 17:29:16 +0000 2017,1.49E+12, gov. @larryhogan has announced various leg including on opioids treatment and distribution  sexual predators and drunk drivers.,  opioid,1526578452, JheanelleW, delegate for marylands district 20 | civil and human rights advocate | tweeting my daily musings | friends of jheanelle wilkins treasurer  julio cern,0,0,1475, Silver Spring: MD, None
188,8.27E+17, Wed Feb 01 17:42:05 +0000 2017,1.49E+12, gov. larry hogan is addressing marylands opioid crisis at the mdsots17. @cbsbaltimore ,  opioid,66179557, BaltimoreCP, breaking news and weather updates from baltimore.,0,0,38, Baltimore: MD, {'type': 'Point': 'coordinates': [39.30190319: -76.6155346]}
194,8.27E+17, Wed Feb 01 18:10:52 +0000 2017,1.49E+12, @waynedupreeshow is she on opioids or something sit down and shut up schumper amy. with your drunk self.,  opioid,1081450920, natasha3398, none,0,0,29, None, None
199,8.27E+17, Wed Feb 01 18:26:54 +0000 2017,1.49E+12, hb1772 new public health and safety adding synthetic opioid to schedule i effective date emergency. ,  opioid,104729708, LegiScanOK, national public service for legislative tracking and data api both free and subscription offerings with advanced monitoring  research  and reporting tools.,0,0,1, Oklahoma: USA, {'type': 'Point': 'coordinates': [35.49232: -97.50334]}
201,8.27E+17, Wed Feb 01 18:46:21 +0000 2017,1.49E+12, ask the city manager is worcester doing enough about opioid epidemic  jointhecoversation ,  opioid,15610400, telegramdotcom, worcester countys leading provider of news and information. if you have breaking news or a tip  call the city desk at 508 7939245,0,0,1216, Worcester: MA, None
216,8.27E+17, Wed Feb 01 22:53:00 +0000 2017,1.49E+12, my man @j0shstewart is raising money to make a film about the prescription drug opioid epidemic please donate  ,  opioid,148409027, thedougmichaels, filmmaker  adventurer  photographer  @gopro family member hero5,0,0,10558, Pittsburgh: Pa, None
218,8.27E+17, Wed Feb 01 22:57:27 +0000 2017,1.49E+12, @capthowdyjr religion  television  drugs  cults of celebrity  all opioids selfadministered to deal with our failing society,  opioid,18493631, Bullneck, 30something american queer photographerdirtbag living in the same insufferable late capitalist era as you. hypocrite lecteur  mon semblable  mon frre,0,0,438, Federal City, None
219,8.27E+17, Wed Feb 01 22:59:37 +0000 2017,1.49E+12, again urging health minister declare opioid crisis a natl emergency. killing so many in eastvan amp across canada. ,  opioid,580114637, JennyKwanBC, proud member of parliament for vancouver east. ndp critic for immigration  refugees and citizenship.,0,0,2405, Vancouver: BC, None
231,8.27E+17, Wed Feb 01 23:30:10 +0000 2017,1.49E+12, a lifesaving measure in the opioid crisis. ,  opioid,107265060, brittneyrkerr, british columbia desk to prime minister @justintrudeau. tweets are personal views.,0,0,791, Ottawa, None
