451,8.40E+17, Sat Mar 11 02:02:44 +0000 2017,1.49E+12, dr anna lembke brilliantly on chris hayes karl marx said religion is the opium of the masses. opium is now the religion of the masses.,  opium,524940885, JonBowzerBauman, cofounder of senior votes count 35 endorsements in 201422 house  7 senate  6 gubernatorial. senior issues expert. columbia class of 68. legendary greaser.,0,0,276, Santa Ynez and Los Angeles: CA, None
476,8.40E+17, Sat Mar 11 02:37:31 +0000 2017,1.49E+12, friday night office @ opium nightclub in atlanta  ga  ,  opium,22814737, iknowdjlv, djdrummerproducerartist  creatorceo of cool dads rock. raiders  warriors  as... everything social media @iknowdjlv and @cooldadsrock,0,0,423, The Bay to the A and Worldwide, {'coordinates': [33.781296: -84.38939]: 'type': 'Point'}
505,8.40E+17, Sat Mar 11 03:48:09 +0000 2017,1.49E+12, @redness9 @cnnpolitics president  roosevelt  grand dad  was a opium dope  dealer did you know that,  opium,3270298494, bigblkman1, none,0,0,208, None, None
515,8.40E+17, Sat Mar 11 04:18:58 +0000 2017,1.49E+12, @cnnedition trump will support turkey..its poppy s...the opium trail..the whole policy is another smoke mirrors to distract the public.,  opium,8.09E+17, Randwhite2, none,0,0,10, American.ohio., None
558,8.40E+17, Sat Mar 11 06:07:21 +0000 2017,1.49E+12, @mzburtin in the building |  join me for .professional recess . tonight   opiumatl  960 ,  opium,16842295, javonchambers89, lifestyle consultantmarketing professional  jcsquared,0,0,1667, Atlanta via Bridgeport CT, {'coordinates': [33.7808: -84.38928]: 'type': 'Point'}
566,8.40E+17, Sat Mar 11 06:29:28 +0000 2017,1.49E+12, @jason804 rocking the crowd | join me for .professional recess . tonight   opiumatl  960 ,  opium,16842295, javonchambers89, lifestyle consultantmarketing professional  jcsquared,0,0,1667, Atlanta via Bridgeport CT, {'coordinates': [33.7808: -84.38928]: 'type': 'Point'}
617,8.41E+17, Sat Mar 11 13:43:17 +0000 2017,1.49E+12, @yslbeauty black opium floral shock  addictive fragrance bbloggers,  opium,749515226, CatForsley, canadian beauty blogger  artist  bblogersca lipstickaddict  frangranceblogger beautyinfluencer torontoblogger pr alllovecat@yahoo.ca,0,0,2490, Toronto: Canada , None
821,8.41E+17, Sun Mar 12 02:25:40 +0000 2017,1.49E+12, snoopandmarthasnewdish swiss steak in opium gravy,  opium,2309882507, uptnhrlmb, advocate  activist 4 the disenfranchised humorist raconteur nature  animal lover lgbtq teamgay love comedy justice freedom peace spca dignity,0,0,6587, New York: NY, None
836,8.41E+17, Sun Mar 12 03:12:20 +0000 2017,1.49E+12, you mean a policeman  shit...girl  you better not tell him about my opium habit svengoolie,  opium,16859893, DigiRanma, an anime fan who watches and reviews bad movies... why  i dont know.,0,0,259, Woodstock: IL, None
846,8.41E+17, Sun Mar 12 04:04:32 +0000 2017,1.49E+12, meet yourfavoritevipwaitress at opiumatl right now amp pop a few bottles with me  queenboujayy ,  opium,101979892, bouJayy_, || atl.||instagram @boujayy || yourfavoritevipwaitress || queenboujayy,0,0,931, Atlanta: GA, {'coordinates': [33.7808: -84.38928]: 'type': 'Point'}
864,8.41E+17, Sun Mar 12 05:27:56 +0000 2017,1.49E+12, birthday vibes   chapter 26 @ opium ,  opium,41275182, Eclectic_Sass, no ordinary beauty. no ordinary soul.  pursuing master of arts degree in clinical mental health counseling dance movement therapy ,0,0,671, In this moment, {'coordinates': [33.7808: -84.38928]: 'type': 'Point'}
895,8.41E+17, Sun Mar 12 08:15:09 +0000 2017,1.49E+12, best party in the city opiumsaturdays at opiumatl prvlgd @ opium ,  opium,19263715, dat_cantbp, experience. learn. grow.,0,0,169, Atlanta: Georgia, {'coordinates': [33.7808: -84.38928]: 'type': 'Point'}
897,8.41E+17, Sun Mar 12 08:27:31 +0000 2017,1.49E+12, every time i be like naw im not gone go to opium tonight opium be lit as fuck ... every time,  opium,39085702, 2Girls1Drizzy, uwg gsu | statenotsouthern | legend | atls 1 designer artworkbydrizzy,0,0,9777, None, None
914,8.41E+17, Sun Mar 12 12:17:32 +0000 2017,1.49E+12, palmillabeach pool is nowplaying opium 45 degrees mix by moodswings cubevenue,  opium,7.80E+17, CUBE_LiveFeed, live feed of music and media playing at cubevenue s.  put your customers front and centre with digital brand experiences delivered by @cubeplaymore  partners,0,0,955, Canada, {'coordinates': [27.7981963: -97.0901403]: 'type': 'Point'}
983,8.41E+17, Sun Mar 12 18:35:07 +0000 2017,1.49E+12, my bih realer than a lot of you niggas  @ opium ,  opium,108412938, Missyflowers_, wen u were little did u do bad sassy things adults said stoptht ms. missy yea im tht bad sassy thang they didnt want u to be  ,0,0,1245, whereeva weneva wateva, {'coordinates': [33.7808: -84.38928]: 'type': 'Point'}
1027,8.41E+17, Sun Mar 12 21:53:12 +0000 2017,1.49E+12, do believe in god or a white male opium druglord in the sky.,  opium,7.96E+17, cori_liechty, im a cool nerd.,0,0,45, None, None
1056,8.41E+17, Sun Mar 12 23:50:51 +0000 2017,1.49E+12, daylights savings time  where a bunch of 1700 idiots listened to a guy who smoked opium the last 10 years of his life,  opium,411771030, King_JakeCorley, yesterday we put liquid nitrogen on a bee... it died,0,0,492, Fort Mill: SC, None
1065,8.41E+17, Mon Mar 13 00:25:33 +0000 2017,1.49E+12, @dohobob afghanistan produces alot of the pharmacuetical  grade opium used in alot of medication wow mining business that was a great idea,  opium,8.37E+17, nypro52, hs college sports crisis management pp interventions. bodyguard husband father weather geek. history buff footballjunkie christian catholic nature peoplelover,0,0,419, Muncie: IN, None
1076,8.41E+17, Mon Mar 13 01:15:09 +0000 2017,1.49E+12, @mriahajzer he is high on opium. iran has the highest per capita addiction to opium in the world.,  opium,298728900, edrormba, investments  trading  stockmarket  besancon university  sorbonne nouvelle  pace university mba,0,0,4999, Fort Myers: FL, None
1078,8.41E+17, Mon Mar 13 01:23:21 +0000 2017,1.49E+12, mask off make me feel like riding through to middle east during an opium war with drakos,  opium,487985822, TheActavisKing, cyatties call me vshawn londonyuh can play with mi heart just not with the money. itwillbefebuaryinnotime securethebagrwtw,0,0,51, Treyman Islands, None
1138,8.41E+17, Mon Mar 13 05:06:20 +0000 2017,1.49E+12, but anyway  they gave a bunch of reserchers a lab and a few boxcars of opium and other chemicals and said   @fjthom,  opium,1684625450, BootlegGirl, posts not views of employer.  nsfw topic discussion. trans  has cavernous nonexistent spider vag. im not my own person im @chrysopoetics lamp. academic goth,0,0,2020, Philadelphia: PA, None
1218,8.41E+17, Mon Mar 13 13:43:25 +0000 2017,1.49E+12, needles and opium trailer ,  opium,727379599, Babydok123, dianna e. abney  md pediatrician  health officercharles county department of health. retweets  links  favorites  follows are not endorsements.,0,0,1793, None, None
1275,8.41E+17, Mon Mar 13 16:45:00 +0000 2017,1.49E+12, .@nypdoneill says nypd has made 17 opium od saves so far this year.,  opium,174450940, IvanPer4, nyc journalist  explorer  swimmer  baseball  comics   pop culture nerd. @amnewyork reporter.  rts  follows  endorsements.  ,0,0,2783, NYC, None
1355,8.41E+17, Mon Mar 13 20:17:55 +0000 2017,1.49E+12, @presssec @potus @theijr @jaketapper so @realdonaldtrump supports opium,  opium,50059964, guy1749, lead usaf technical writer  management analyst  hqag software instructor   historian,0,0,858, Andrews AFB: MD, None
1358,8.41E+17, Mon Mar 13 20:30:10 +0000 2017,1.49E+12, amp tampons back in the day were infused with opium  belladonna amp hyoscyamus..  ,  opium,419813447, yesitrevizo, ,0,0,203, Denver: CO, None
1390,8.41E+17, Mon Mar 13 22:25:00 +0000 2017,1.49E+12, i jtubed .5.6  so waiting on that. its supposed to be a mildish opiumlike high. we shall see.,  opium,29864124, SinCalChewy, roadtrips  adventures webdesign  photography  fashion gastroparesis.  genderfluid heteroromantic asexual. health  trips  family  friends ,0,0,1294, Bakersfield: CA, None
1432,8.41E+17, Tue Mar 14 00:07:46 +0000 2017,1.49E+12, the world continues to resemble the fever dream of an opium eater ,  opium,7.99E+17, Smallw9Victoria, phd. englishwomens studies. cunygraduate center ma  writing  nyu. ba semiotics  brown. mellon fellow. writereducatorartist pseudonym theresistance,0,0,1805, None, None
1459,8.41E+17, Tue Mar 14 00:58:27 +0000 2017,1.49E+12, the snows not here yet  come hang out at casa verde at 10pm tonight and watch opium and the ,  opium,4858597210, CasaVerdeJP, casual  tacocentric mexican barrestaurant in jp. tacos til midnight  20 beers on draft  margaritas. hot food  cold beer,0,0,209, None, {'coordinates': [42.31144: -71.11467]: 'type': 'Point'}
1462,8.41E+17, Tue Mar 14 01:00:09 +0000 2017,1.49E+12, @trillburne have another hit of opium  sam.,  opium,21970248, cushbomb, natures cruelest mistake     @chapotraphouse,0,0,878, Cincy, None
1493,8.41E+17, Tue Mar 14 02:08:14 +0000 2017,1.49E+12, @seemstween i just wish opium dens were a thing again,  opium,4726207589, ByYourLogic, white jazz spoken word expert,0,0,1078, None, None
1573,8.41E+17, Tue Mar 14 03:16:29 +0000 2017,1.49E+12, drinking cough syrup amp sprite is cool amp all until youre an opium addicted diabetic amp you lose your feet amp your family in super slow motion.,  opium,1875725928, oG_Jt, writer | musician                                                these are mostly jokes.                      snapchat jt12192  ig jthomas2192,0,0,1174, New Jersey, None
1715,8.42E+17, Tue Mar 14 16:22:10 +0000 2017,1.49E+12, .professional recess . tonight   opiumatl  960 spring st formerly prive. live music by ,  opium,16842295, javonchambers89, lifestyle consultantmarketing professional  jcsquared,0,0,1667, Atlanta via Bridgeport CT, {'coordinates': [33.7808: -84.38928]: 'type': 'Point'}
1748,8.42E+17, Tue Mar 14 18:06:59 +0000 2017,1.49E+12, r. scoble talking about how vr is more effective than opium in treating pain. sxsw,  opium,646043, tbarazza, human interaction culture at hfarm  founder at ,0,0,1309, Venice: Italy, None
1750,8.42E+17, Tue Mar 14 18:13:56 +0000 2017,1.49E+12, opioids are the opium of the masses,  opium,212321156, teragramus, america needs a second party  tweets from inside the beasts belly,0,0,1527, None, None
1757,8.42E+17, Tue Mar 14 18:43:34 +0000 2017,1.49E+12, why are you so worried about america you should be tending to your opium fields oh my bad you wont have any custom ,  opium,798772200, Heleneafernande, proud conch  love all things key lime and grouper enjoy wine tasting  snorkeling  reading and conch house apprasing.  new career in real estate.,0,0,468, Key West and Davie Florida, None
1761,8.42E+17, Tue Mar 14 18:55:00 +0000 2017,1.49E+12, phase3 concubines and opium for everyone so you dont have to worry about that tumor growing outta your face where you kept your cell.,  opium,6782762, ali, political and business consultant. forever an activist. entrepreneur. amateur investor. curator of content. media and culture critic.,0,0,1685, Fort Worth: TX, None
1762,8.42E+17, Tue Mar 14 18:58:03 +0000 2017,1.49E+12, rick ross flow on black opium is so immaculate he really doesnt get enough credit.,  opium,502483248, RebeledCause, giver. healer. nihilistic  reticent af charlit. i dont drink or smoke no mo how lame,0,0,731, Eating apples, None
179,8.42E+17, Wed Mar 15 23:21:42 +0000 2017,1.49E+12, hellllooooo and niggas in victorian england was getting high in opium dens ,  opium,4837297845, makeupbyjazzmin, fashion major | selftaught makeup enthusiast | black lives matter | snapjazzdani32 | business inquiries makeupbyjazzmin@gmail.com | atl,0,0,813, w/ my bf on mars, None
227,8.42E+17, Thu Mar 16 01:03:25 +0000 2017,1.49E+12, ...meanwhile lost girls was their attempt at creating some opium induced love child version of a  femme frankenstei ,  opium,630774068, noe___e, if i am anything  i am a member that sort distinguished from the egotistical sublime,0,0,521, Oxford: MS, None
233,8.42E+17, Thu Mar 16 01:12:35 +0000 2017,1.49E+12, @joyannreid @ericboehlert its easy putin russians import opium from afghanistan control europe amp east coast w it weed is westside brown ,  opium,7776912, ak2webd3, negas latinumfund  advisor @mayvennhair ex strat. consultant @apple @nokia @marketsourceinc  expert @glgroup angelscreener  5102284325,0,0,4995, Bay Area: California, None
566,8.42E+17, Thu Mar 16 20:44:59 +0000 2017,1.49E+12, @colettevanderw @breitbartnews please report how much they make on illegal opium drugs trafficking through amsterdam to eu amp usa,  opium,8.12E+17, USVet_Realist, none,0,0,54, None, None
619,8.43E+17, Thu Mar 16 23:08:51 +0000 2017,1.49E+12, the muslim men smoke opium. day and night .thats what is in those water pipes thay smoke .makes them crazy ,  opium,8.10E+17, 5228027s, easy going  like haveing clean fun ,0,0,1638, Flagler Beach: FL, None
620,8.43E+17, Thu Mar 16 23:09:32 +0000 2017,1.49E+12, join me for .professional recess . friday night   opiumatl  960 spring st formerly prive. ,  opium,1393896012, JCSquaredAtl, lifestyle brand represented by socialite and lifestyle authorities @jayhova89 and @jason804 better known as jcsquared. look for the jcsquared tag,0,0,1217, ATL/NY/CT/DC/INTN'L, {'coordinates': [33.7808: -84.38928]: 'type': 'Point'}
755,8.43E+17, Fri Mar 17 04:09:57 +0000 2017,1.49E+12, from parents whove lost kids to opium abuse is my kid going to be addicted to vr in the same way,  opium,32428328, LCarvalhoSe, tech evangelist @realitiescentre cofounder @unfoldwomen | developing innovation within ar vr mr | driven by big ideas  empowering others. fearless  techie.,0,0,5768, London - SP - Lisbon, None
849,8.43E+17, Fri Mar 17 11:23:07 +0000 2017,1.49E+12, one question  does north korea have oil and or opium  ,  opium,1733682216, NewtonRocky, the movie idiocracy is far more accurate than back to the future . dont believe me  get on twitter ....,0,0,1018, Louisville: KY, None
850,8.43E+17, Fri Mar 17 11:38:51 +0000 2017,1.49E+12, saturday  at opiumatl . ask for yourfavoritevipwaitress  amp lets ,  opium,101979892, bouJayy_, || atl.||instagram @boujayy || yourfavoritevipwaitress || queenboujayy,0,0,931, Atlanta: GA, {'coordinates': [33.7808: -84.38928]: 'type': 'Point'}
1040,8.43E+17, Fri Mar 17 22:59:20 +0000 2017,1.49E+12, will do. and when the play needles amp opium comes to sf  feat. miles davis soundtrack  dont miss. saw it last nig ,  opium,2361046392, mikedolanindc, husband father editor of american history magazine bassman swimmer trying to survive a world i never made without being convicted by a jury of my peers,0,0,220, Washington: DC, None
1110,8.43E+17, Sat Mar 18 02:28:41 +0000 2017,1.49E+12, im at opium nightclub in atlanta  ga ,  opium,19251151, nay_nay84,  child of god  mom of twins  social media aficionado  netflix binger  wanderlust  coffee connoisseur   extroverted introvert  humble w a hint kanye,0,0,653, Sweet Georgia Peach , {'coordinates': [33.781296: -84.38939]: 'type': 'Point'}
1125,8.43E+17, Sat Mar 18 03:17:27 +0000 2017,1.49E+12, @mpavictoria shakespeare offsets the east india company pushing opium on china literally at gunpoint  right,  opium,81261771, taintedbill, leftist not liberal  dsa. star trek and star wars fan. given all other options  id choose to play lego all day with my son.  bernie would have won.,0,0,829, NJ, None
1139,8.43E+17, Sat Mar 18 04:18:38 +0000 2017,1.49E+12, @quinnmusic @jukeboxatlanta warming things up at professionalrecess opiumatl livemusicatl ,  opium,25626330, metroboyz, promoter. actor. motivationalist.  19 years in the game  growing strong  yes growing eye candy saturdays @thesharkbaratl  want a free bday party 4049812329,0,0,9155, Atlanta: GA, {'coordinates': [33.7808: -84.38928]: 'type': 'Point'}
1140,8.43E+17, Sat Mar 18 04:21:47 +0000 2017,1.49E+12, tonight we are at opiumatl  960 spring st formerly prive. we have the ladies and the ,  opium,25626330, metroboyz, promoter. actor. motivationalist.  19 years in the game  growing strong  yes growing eye candy saturdays @thesharkbaratl  want a free bday party 4049812329,0,0,9155, Atlanta: GA, {'coordinates': [33.7808: -84.38928]: 'type': 'Point'}
1141,8.43E+17, Sat Mar 18 04:22:41 +0000 2017,1.49E+12, professionalrecess friday nights main event returns at the all new opium   rsvp for ,  opium,25626330, metroboyz, promoter. actor. motivationalist.  19 years in the game  growing strong  yes growing eye candy saturdays @thesharkbaratl  want a free bday party 4049812329,0,0,9155, Atlanta: GA, {'coordinates': [33.7808: -84.38928]: 'type': 'Point'}
1149,8.43E+17, Sat Mar 18 05:26:05 +0000 2017,1.49E+12, its ya birfday jackiengoode atlnights @ opium ,  opium,168028390, msnakiav2u, ceo of nv creations check the tm  oesdoi... and oh yes  it is pha loving life and all who are in it jetsetter... join me,0,0,778, Everywhere! Jetsetting!, {'coordinates': [33.7808: -84.38928]: 'type': 'Point'}
1173,8.43E+17, Sat Mar 18 08:51:19 +0000 2017,1.49E+12, black opium by saint laurent smells sooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo good,  opium,18421517, sierraplz, 23 || the bisexual mom in your friend group ,0,0,270, MN, None
1256,8.43E+17, Sat Mar 18 17:33:11 +0000 2017,1.49E+12, last nights shenanigans. @ opium ,  opium,19251151, nay_nay84,  child of god  mom of twins  social media aficionado  netflix binger  wanderlust  coffee connoisseur   extroverted introvert  humble w a hint kanye,0,0,653, Sweet Georgia Peach , {'coordinates': [33.7808: -84.38928]: 'type': 'Point'}
1264,8.43E+17, Sat Mar 18 18:04:38 +0000 2017,1.49E+12, @djjstarent  is going in all week  tonight opiumatl opiumsaturdaysatl ,  opium,196702648, mrMikeLove, trials and tribulations are truly what defines a person and their path. they are all not considered success stories from the start  are deemed l8bloomers,0,0,384, JAZZ  AMERICA , {'coordinates': [33.7808: -84.38928]: 'type': 'Point'}
1402,8.43E+17, Sun Mar 19 02:58:32 +0000 2017,1.49E+12, i wish i was born in a different generation yea me too i wouldve had an opium den it wouldve been fucking lit,  opium,4497536673, suedecowboy, clown college reject,0,0,385, austin, None
1405,8.43E+17, Sun Mar 19 03:05:20 +0000 2017,1.49E+12, nicks concerned abt my sudden obsession with opium and i lost the nose for my bear on my phone case again,  opium,4497536673, suedecowboy, clown college reject,0,0,385, austin, None
1448,8.43E+17, Sun Mar 19 07:12:16 +0000 2017,1.49E+12, best party in the city opiumsaturdays at opiumatl prvlgd realitydreams @ opium ,  opium,19263715, dat_cantbp, experience. learn. grow.,0,0,169, Atlanta: Georgia, {'coordinates': [33.7808: -84.38928]: 'type': 'Point'}
1509,8.43E+17, Sun Mar 19 15:59:17 +0000 2017,1.49E+12, @blacknightchief europe didnt flood wopium. opium came from the orient.,  opium,8.22E+17, JeperkinsJune, retired paper pusherheavy metal fanconstitutional lovernra memberpro life. do not add to lists.,0,0,353, Maine: USA, None
1520,8.44E+17, Sun Mar 19 16:41:11 +0000 2017,1.49E+12, @thecharlesgross love your fragrance hauls ive purchased a couple la vie est belle  black opium hypnotic poison im spent,  opium,190954963, dashdoll46041, fiery tempered cuban from miami with low tolerence to mediocrity and bullshit.,0,0,662, Lafayette Indiana, None
1526,8.44E+17, Sun Mar 19 17:12:05 +0000 2017,1.49E+12, last night was definitely a movie. opium was litty slimthicklilchick @ opium atlanta ,  opium,26936521, PMelody_, singer  songwriter performer  ceo of peifunk publishing and co ceo of ink game crazy. contact @inkgamecrazy for business.,0,0,612, In there., {'coordinates': [33.780794: -84.3893181]: 'type': 'Point'}
1528,8.44E+17, Sun Mar 19 17:20:33 +0000 2017,1.49E+12, @tajjacks bush could have shut down illicit opium with little effort. he failed to do so. despite d.e.a. motto all out global war...,  opium,381333875, InkOfSquid, husband. father. navy vet.  b.a. political science. a.a. liberal arts. | pi gamma mu | nscs | golden key international. mad squid productions,0,0,3852, Grand Junction: CO, None
1529,8.44E+17, Sun Mar 19 17:21:09 +0000 2017,1.49E+12, @tajjacks now american youth are dying at record numbers. not to mention the opium that leaves afghanistan for iran amp traded for arms...,  opium,381333875, InkOfSquid, husband. father. navy vet.  b.a. political science. a.a. liberal arts. | pi gamma mu | nscs | golden key international. mad squid productions,0,0,3852, Grand Junction: CO, None
1533,8.44E+17, Sun Mar 19 17:29:11 +0000 2017,1.49E+12, @tajjacks though it wouldnt be too far of a stretch to think that the @gop doesnt want to end opium trade at all ,  opium,381333875, InkOfSquid, husband. father. navy vet.  b.a. political science. a.a. liberal arts. | pi gamma mu | nscs | golden key international. mad squid productions,0,0,3852, Grand Junction: CO, None
1534,8.44E+17, Sun Mar 19 17:30:05 +0000 2017,1.49E+12, i would tag shorty to the right with the fatty but idk her sorry @ opium ,  opium,73011663, SPANKmeLATERR, im just here so i wont get fined,0,0,630, None, {'coordinates': [33.7808: -84.38928]: 'type': 'Point'}
1560,8.44E+17, Sun Mar 19 19:03:48 +0000 2017,1.49E+12, just a lil redcap of alldaycamj bachelor party weekend finale @ opium atlanta ,  opium,25851802, DJFuNasty314, ig djfunasty314 booking 314.249.6049 djfunasty@gmail.com ar and road dj for @vh1 @stueyrock @jnicks addicteddopeness bloccbangadjs fdu lipstickgangdjs,0,0,1326, STL TO ATL, {'coordinates': [33.780794: -84.3893181]: 'type': 'Point'}
1579,8.44E+17, Sun Mar 19 20:12:41 +0000 2017,1.49E+12, went to opening night of needles and opium.  absolutely fantastic    play exmachina travel entertainment ,  opium,8.38E+17, WanderlustMinx, none,0,0,38, United States, None
1728,8.44E+17, Mon Mar 20 06:51:41 +0000 2017,1.49E+12, there are good things the west brought to asia  laws  religion can be debated  medicine  science  etc. but bad things too  e.g. opium.,  opium,8938652, joshuamligan,  eurasian  born to a tornatrs mom. loves the commonwealth. pisky. typoprone anglophone. speaks some tagalog  cebuano  mandarin  spanish  dutch.,0,0,2937, Where my heart is, None
1930,8.44E+17, Mon Mar 20 23:27:58 +0000 2017,1.49E+12, squad up alldaycamj @ opium ,  opium,25851802, DJFuNasty314, ig djfunasty314 booking 314.249.6049 djfunasty@gmail.com ar and road dj for @vh1 @stueyrock @jnicks addicteddopeness bloccbangadjs fdu lipstickgangdjs,0,0,1326, STL TO ATL, {'coordinates': [33.7808: -84.38928]: 'type': 'Point'}
2018,8.44E+17, Tue Mar 21 03:12:33 +0000 2017,1.49E+12, @richardgrenell @repadamschiff hrc sold massive uranium from iraq florida to putin profited her pockets  soros profit opiumuranium hrc comm,  opium,2353347894, cindydeakyne1, mainstream media attempting to destroy our national security. their satellite capabilities need restrictions to non verificationopinionated  bias horrific,0,0,116, None, None
2136,8.44E+17, Tue Mar 21 14:55:03 +0000 2017,1.49E+12, black opium by saint laurent smells so good on females,  opium,2210405962, ChubbyPockets_, aspiring stay home dad,0,0,364, None, None
2151,8.44E+17, Tue Mar 21 15:50:36 +0000 2017,1.49E+12, .@sawbones yall covered opium and various painful ailments but as a pharmacist i would love it if you guys covered the topic of pain relief,  opium,193500147, Peeetah, pharmacist and glutton for trivia  with a penchant for nes  batman and other things that i am far too old for.,0,0,1281, Palos Heights: IL, None
