68,8.27E+17, Wed Feb 01 04:32:43 +0000 2017,1.49E+12, diacetylmorphine is more cost effective then methadone.,  methadone,4894186627, CAPUD2016, canadian association of people who use drugs association canadienne de personnes qui utilisent des drogues  acpud. we didnt start the war  but well end it.,0,0,2796, Across this entire nation, None
300,8.27E+17, Thu Feb 02 03:07:56 +0000 2017,1.49E+12, maybe i wish this cracked out baby of a would find a methadone clinic,  methadone,1375333946, noNAMEtoby, 31iowaif wondering avi is me all tweets represent my own views and opinions and do not reflect onto any entity that i am associated with.,0,0,995, Mason City: IA, None
317,8.27E+17, Thu Feb 02 04:04:26 +0000 2017,1.49E+12, @dowhatulove247 @nationalcouncil methadone is far more addictive. theres a reason for its stigma.,  methadone,332351977, ClubNintendoNA, fag.,0,0,207, souf tejas, None
412,8.27E+17, Thu Feb 02 13:44:43 +0000 2017,1.49E+12, my biggest problem is having my insurance medicare pay for methadone treatment. they keep denying it  but medicai ,  methadone,951870570, SHARONHAYNES12, a true conservative  mom of 2  1 still @ home. many lifechanging events that color my views of life  but not my spirit to engage people who are misguided.,0,0,2125, Wisconsin , None
108,8.40E+17, Fri Mar 10 04:13:54 +0000 2017,1.49E+12, my son says hard to watch viet vets weep amp cry as taken off pain meds for horrible wounds others forced on daily trips 2 va 2 get methadone,  methadone,61305785, Delta33_1976, conservative veteran picture is my son matt  usmc i was us army  have 2 sons that were usmc national pain foundation  advocate  cyber investigationsresearch,0,0,375, CranberryTownship PA, None
138,8.40E+17, Fri Mar 10 05:30:18 +0000 2017,1.49E+12, i work like a block away from a methadone clinic. sometimes its very obvious.,  methadone,1546831826, CommodoreKD, artist. ass man. brownie enthusiast.,0,0,201, In my own little world, None
498,8.40E+17, Sat Mar 11 03:30:04 +0000 2017,1.49E+12, 27yearold milwaukee mother facing child neglect charges after toddler overdoses on methadone ,  methadone,70949821, MilwaukeeCP, breaking news and weather updates from milwaukee.,0,0,8, Milwaukee: WI, {'coordinates': [43.04137104: -87.90968018]: 'type': 'Point'}
598,8.41E+17, Sat Mar 11 11:34:11 +0000 2017,1.49E+12, theres free needle exchange and methadone programs and for junkies ... why isnt there something for grouchy caffeine addicts ,  methadone,774796470, PennyappleMrs, traditional archerycatsreadingsports. please do a breast selfexamget a mammogram. kidney stones suck i swim bc punching people is frowned upon,0,0,2619,  I'm in the pool or gym, None
1009,8.41E+17, Sun Mar 12 20:34:30 +0000 2017,1.49E+12, we took morphine  diamorphine  cyclizine  codeine  temazepam  nitrazepam  phenobarbitone  sodium amytal  dextropropoxyphene  methadone ,  methadone,7.51E+17, beronicasawyer, badum tsss,0,0,198, None, None
1035,8.41E+17, Sun Mar 12 22:40:16 +0000 2017,1.49E+12, @chrislhayes the way for 50 years to reduce crime 80ampmake opiate users productive members of society is methadone or oral oxycodone clinics,  methadone,7.17E+17, Ronhw61Watson, home builder  love music  higher ed.,0,0,7, United States, None
